t,xlin,xnlin
31.539999999999417,-0.38856274681504177,1.233227434175496
31.559999999999416,-0.39454042451294224,1.2298785528945908
31.579999999999416,-0.3830439236291286,1.2268382837606395
31.599999999999415,-0.38759313988783245,1.2215014800297959
31.619999999999415,-0.3948775256594631,1.2213746212938532
31.639999999999414,-0.3891000353436551,1.2093153602695437
31.659999999999414,-0.3787983407738429,1.2168048034154553
31.679999999999414,-0.3675478232782391,1.2258470188619102
31.699999999999413,-0.35909798096998535,1.2219340232515414
31.719999999999413,-0.3718961377764987,1.2313607966450135
31.739999999999412,-0.36753591111983935,1.2276589925442272
31.759999999999412,-0.3628637157234693,1.218495064419231
31.77999999999941,-0.3527460585680145,1.2195726713344488
31.79999999999941,-0.3499120797672367,1.2137400939599075
31.81999999999941,-0.3523473547955602,1.2184640385038972
31.83999999999941,-0.34323862223752394,1.2171517741084321
31.85999999999941,-0.34552798092489595,1.2164688411596918
31.87999999999941,-0.3464101483557976,1.2222610507192355
31.89999999999941,-0.3496006139616462,1.2242727842510774
31.91999999999941,-0.3466456294357544,1.219268391279326
31.939999999999408,-0.3470413802730612,1.216359781905898
31.959999999999408,-0.3437014289655172,1.2183443842664583
31.979999999999407,-0.346006699745813,1.2174111067234663
31.999999999999407,-0.34249943454213355,1.218286230471162
32.019999999999406,-0.3406454008981849,1.22053271090899
32.03999999999941,-0.3333241971287696,1.2100867507506807
32.05999999999941,-0.32891643975988083,1.1955571721771505
32.079999999999416,-0.3320294017162661,1.1987659610405608
32.09999999999942,-0.3276098715527085,1.2055639078182072
32.11999999999942,-0.3384512492693657,1.2014025553402699
32.139999999999425,-0.34892580802614165,1.2123836569802051
32.15999999999943,-0.34775247379487173,1.2263562671440866
32.17999999999943,-0.3459119098617513,1.2263658701130955
32.199999999999434,-0.3595561233904387,1.2189304782132546
32.21999999999944,-0.3668785718077979,1.2227965183203442
32.23999999999944,-0.371243537688623,1.2205322868694906
32.259999999999444,-0.38348561967562544,1.2233162306094691
32.27999999999945,-0.37794815551891076,1.2174070683412532
32.29999999999945,-0.377309053213252,1.2216340264716246
32.31999999999945,-0.393024758436768,1.2263975245507333
32.339999999999456,-0.3913455197674364,1.2333284431330513
32.35999999999946,-0.3869199196971107,1.2444150374106746
32.37999999999946,-0.38167011220936164,1.2606891642823954
32.399999999999466,-0.3681671334251217,1.263035219957737
32.41999999999947,-0.37165679079938835,1.2626576522114181
32.43999999999947,-0.3721870305820398,1.253608418714009
32.459999999999475,-0.3794539602449076,1.2571410990393979
32.47999999999948,-0.37443353291659587,1.2752197121938087
32.49999999999948,-0.37868518871210005,1.2702788756096666
32.519999999999484,-0.37809315448920217,1.2678764199418273
32.53999999999949,-0.38845030859352886,1.267777361876171
32.55999999999949,-0.37732459726376616,1.266334411228199
32.579999999999494,-0.3851682268462217,1.2735222185020056
32.5999999999995,-0.3826330202871847,1.276317192775893
32.6199999999995,-0.3785136432807708,1.2737191693619587
32.6399999999995,-0.36679947173117355,1.2707266981946397
32.659999999999506,-0.3669744804998908,1.2678582568602046
32.67999999999951,-0.37965191317719255,1.2670828338571702
32.69999999999951,-0.37496076176222737,1.2694542988638313
32.719999999999516,-0.3787618278250063,1.260263461374424
32.73999999999952,-0.3734105906335429,1.2605675211744687
32.75999999999952,-0.36773714945407127,1.2609078856696683
32.779999999999525,-0.3780852775705451,1.2537143426383852
32.79999999999953,-0.3619376443341541,1.2561504518572093
32.81999999999953,-0.3538857172446223,1.2603667111466668
32.839999999999534,-0.36253334526885966,1.2652977038041926
32.85999999999954,-0.36553720586132954,1.2656060505362963
32.87999999999954,-0.36471717470393406,1.255182525036475
32.899999999999544,-0.38131976200376816,1.255342860676863
32.91999999999955,-0.3984731540568961,1.2528104105980076
32.93999999999955,-0.38939205532604443,1.2535239194192849
32.95999999999955,-0.4082697190087963,1.2567212836537247
32.979999999999556,-0.4066864753555116,1.2486469625315084
32.99999999999956,-0.40150020311278595,1.238417427039488
33.01999999999956,-0.3893100034560536,1.2404007727929167
33.039999999999566,-0.40165641794090523,1.2351397876548322
33.05999999999957,-0.4069589595148211,1.2300600888040862
33.07999999999957,-0.4155075663170848,1.2380748766818674
